60,2009,5,800,12.31,0.163,0.025,0.644,0,13.16,5.612,27.09,0.535,0.957
60,2009,5,900,12.39,0.16356,0.024,0.673,0,13.18,5.611,27.32,0.537,0.965
60,2009,5,1000,12.67,0.16467,0.024,0.738,0,13.22,5.607,27.77,0.54,0.981
60,2009,5,1100,13.46,0.16558,0.024,0.814,0,13.25,5.597,28.15,0.543,0.994
60,2009,5,1200,13.69,0.16625,0.024,0.921,0,13.24,5.598,28.43,0.545,1.004
60,2009,5,1300,13.69,0.16629,0.024,1.016,0,13.21,5.6,28.45,0.546,1.005
60,2009,5,1400,13.69,0.16787,0.024,1.036,0,13.19,5.605,29.12,0.551,1.028
60,2009,5,1500,13.42,0.16805,0.024,1.034,0,13.19,5.613,29.19,0.551,1.031
60,2009,5,1600,13.35,0.16815,0.024,1.003,0,13.17,5.621,29.23,0.552,1.032
60,2009,5,1700,12.82,0.16745,0.024,0.973,0,13.13,5.627,28.94,0.549,1.022
60,2009,5,1800,12.63,0.16612,0.025,0.903,0,13.07,5.631,28.38,0.545,1.002
60,2009,5,1900,12.56,0.16476,0.024,0.871,0,13.04,5.638,27.81,0.541,0.982
60,2009,5,2000,12.52,0.16349,0.024,0.849,0,13.04,5.641,27.29,0.536,0.964
60,2009,5,2100,12.51,0.162,0.025,0.84,0,13.02,5.649,26.68,0.532,0.942
60,2009,5,2200,12.48,0.1608,0.024,0.811,0,12.98,5.657,26.2,0.528,0.925
60,2009,5,2300,12.46,0.15968,0.024,0.726,0,12.99,5.658,25.76,0.524,0.91
60,2009,5,2400,12.45,0.15839,0.025,0.63,0,13.02,5.66,25.25,0.52,0.892
24,2009,5,2400,12.31,0.16301,0.024,0.77,0,13.14,5.616,27.12,0.535,0.958
60,2009,6,100,12.43,0.15728,0.025,0.552,0,12.99,5.673,24.82,0.516,0.876
60,2009,6,200,12.41,0.15625,0.024,0.508,0,13.03,5.664,24.42,0.513,0.863
60,2009,6,300,12.4,0.1553,0.025,0.474,0,13.01,5.668,24.06,0.51,0.85
60,2009,6,400,12.39,0.15435,0.026,0.448,0,13.05,5.666,23.7,0.506,0.837
60,2009,6,500,12.37,0.15365,0.026,0.436,0,13.04,5.669,23.44,0.504,0.828
60,2009,6,600,12.35,0.15279,0.025,0.421,0,13.07,5.663,23.12,0.501,0.816
60,2009,6,700,12.33,0.15216,0.025,0.401,0,12.97,5.672,22.89,0.499,0.808
60,2009,6,800,12.31,0.15152,0.025,0.388,0,13.01,5.678,22.65,0.497,0.8
60,2009,6,900,12.39,0.15084,0.025,0.415,0,13.04,5.674,22.4,0.495,0.791
60,2009,6,1000,12.96,0.15041,0.024,0.512,0,13.07,5.674,22.25,0.493,0.786
60,2009,6,1100,13.74,0.15013,0.025,0.666,0,13.08,5.676,22.15,0.493,0.782
60,2009,6,1200,13.73,0.15012,0.024,0.837,0,13.05,5.679,22.14,0.493,0.782
60,2009,6,1300,13.73,0.15026,0.024,0.998,0,13.01,5.681,22.19,0.493,0.784
60,2009,6,1400,13.72,0.15027,0.025,1.085,0,12.97,5.684,22.2,0.493,0.784
60,2009,6,1500,13.26,0.15025,0.024,1.093,0,12.95,5.683,22.19,0.493,0.784
60,2009,6,1600,12.8,0.15009,0.024,1.031,0,12.92,5.685,22.13,0.492,0.782
60,2009,6,1700,12.62,0.14972,0.024,0.951,0,12.88,5.685,22,0.491,0.777
60,2009,6,1800,12.55,0.14952,0.025,0.817,0,12.9,5.684,21.93,0.491,0.774
60,2009,6,1900,12.52,0.1493,0.025,0.7,0,12.9,5.688,21.85,0.49,0.772
60,2009,6,2000,12.48,0.14922,0.025,0.588,0,12.94,5.684,21.82,0.49,0.771
60,2009,6,2100,12.46,0.14902,0.025,0.566,0,12.92,5.687,21.75,0.489,0.768
60,2009,6,2200,12.44,0.14917,0.025,0.467,0,13,5.686,21.8,0.489,0.77
60,2009,6,2300,12.43,0.14942,0.025,0.451,0,12.97,5.693,21.89,0.49,0.773
60,2009,6,2400,12.41,0.15003,0.026,0.458,0,12.93,5.699,22.11,0.492,0.781
24,2009,6,2400,12.31,0.15129,0.025,0.636,0,12.99,5.679,22.58,0.496,0.797
60,2009,7,100,12.39,0.15023,0.026,0.508,0,12.89,5.704,22.18,0.493,0.783
60,2009,7,200,12.37,0.15058,0.026,0.55,0,12.89,5.702,22.31,0.494,0.788
60,2009,7,300,12.35,0.1509,0.024,0.591,0,12.86,5.706,22.43,0.495,0.792
60,2009,7,400,12.33,0.15138,0.024,0.625,0,12.85,5.709,22.6,0.497,0.798
60,2009,7,500,12.3,0.1516,0.024,0.652,0,12.82,5.711,22.68,0.497,0.801
60,2009,7,600,12.28,0.15225,0.024,0.663,0,12.82,5.714,22.92,0.5,0.809
60,2009,7,700,12.28,0.15277,0.024,0.66,0,12.79,5.71,23.11,0.501,0.816
60,2009,7,800,12.28,0.15306,0.024,0.678,0,12.78,5.718,23.22,0.502,0.82
60,2009,7,900,12.27,0.15443,0.024,0.697,0,12.81,5.704,23.73,0.507,0.838
60,2009,7,1000,12.28,0.16102,0.024,0.708,0,12.96,5.688,26.3,0.528,0.929
60,2009,7,1100,12.34,0.16922,0.024,0.705,0,13.01,5.685,29.7,0.555,1.049
60,2009,7,1200,12.43,0.17885,0.024,0.655,0,13.02,5.674,34.02,0.587,1.201
60,2009,7,1300,12.55,0.18824,0.024,0.617,0,12.98,5.679,38.55,0.618,1.361
60,2009,7,1400,12.53,0.19283,0.024,0.633,0,12.92,5.69,40.88,0.633,1.444
60,2009,7,1500,12.43,0.19354,0.023,0.676,0,12.84,5.688,41.25,0.635,1.457
60,2009,7,1600,12.33,0.19174,0.023,0.737,0,12.84,5.686,40.32,0.629,1.424
60,2009,7,1700,12.28,0.19002,0.023,0.785,0,12.8,5.679,39.44,0.623,1.393
60,2009,7,1800,12.26,0.19258,0.023,0.801,0,12.79,5.684,40.76,0.632,1.439
60,2009,7,1900,12.26,0.19316,0.023,0.814,0,12.79,5.685,41.05,0.634,1.45
60,2009,7,2000,12.26,0.19149,0.023,0.848,0,12.75,5.689,40.19,0.628,1.419
60,2009,7,2100,12.26,0.18948,0.023,0.889,0,12.75,5.69,39.17,0.622,1.383
60,2009,7,2200,12.26,0.18806,0.023,0.913,0,12.71,5.693,38.45,0.617,1.358
60,2009,7,2300,12.25,0.18897,0.023,0.929,0,12.72,5.692,38.91,0.62,1.374
60,2009,7,2400,12.25,0.19203,0.023,0.94,0,12.72,5.692,40.47,0.63,1.429
24,2009,7,2400,12.25,0.17369,0.024,0.72,0,12.84,5.695,32.28,0.57,1.14
60,2009,8,100,12.25,0.19361,0.023,0.922,0,12.76,5.683,41.29,0.635,1.458
60,2009,8,200,12.25,0.19219,0.023,0.899,0,12.77,5.679,40.55,0.631,1.432
60,2009,8,300,12.24,0.18935,0.023,0.882,0,12.79,5.675,39.1,0.621,1.381
60,2009,8,400,12.25,0.18671,0.024,0.834,0,12.77,5.682,37.78,0.613,1.334
60,2009,8,500,12.24,0.18389,0.024,0.784,0,12.79,5.679,36.4,0.603,1.285
60,2009,8,600,12.25,0.18173,0.024,0.727,0,12.8,5.682,35.36,0.596,1.249
60,2009,8,700,12.24,0.17957,0.024,0.682,0,12.84,5.679,34.34,0.589,1.213
60,2009,8,800,12.24,0.17727,0.024,0.699,0,12.86,5.682,33.27,0.582,1.175
60,2009,8,900,12.31,0.175,0.024,0.751,0,12.89,5.683,32.23,0.574,1.138
60,2009,8,1000,12.69,0.1733,0.024,0.868,0,12.91,5.687,31.47,0.569,1.112
60,2009,8,1100,13.6,0.17153,0.024,1.013,0,12.9,5.692,30.69,0.563,1.084
60,2009,8,1200,13.6,0.17066,0.024,1.212,0,12.89,5.696,30.31,0.56,1.071
60,2009,8,1300,13.64,0.17032,0.024,1.321,0,12.86,5.695,30.17,0.559,1.065
60,2009,8,1400,13.64,0.16988,0.023,1.385,0,12.86,5.692,29.97,0.557,1.059
60,2009,8,1500,13.56,0.16954,0.023,1.34,0,12.82,5.69,29.83,0.556,1.053
60,2009,8,1600,13.24,0.16845,0.023,1.248,0,12.84,5.686,29.36,0.553,1.037
60,2009,8,1700,12.76,0.16784,0.024,1.15,0,12.83,5.689,29.1,0.551,1.028
60,2009,8,1800,12.61,0.16644,0.024,1.023,0,12.85,5.683,28.51,0.546,1.007
60,2009,8,1900,12.55,0.16528,0.024,0.92,0,12.88,5.683,28.02,0.542,0.99
60,2009,8,2000,12.52,0.16401,0.024,0.829,0,12.88,5.685,27.5,0.538,0.971
60,2009,8,2100,12.5,0.16161,0.024,0.706,0,12.91,5.686,26.53,0.53,0.937
60,2009,8,2200,12.47,0.16011,0.024,0.544,0,12.9,5.695,25.93,0.525,0.916
60,2009,8,2300,12.45,0.15879,0.024,0.411,0,12.98,5.689,25.41,0.521,0.897
60,2009,8,2400,12.44,0.15748,0.024,0.284,0,13,5.695,24.9,0.517,0.879
24,2009,8,2400,12.24,0.17311,0.024,0.893,0,12.86,5.686,31.58,0.568,1.115
60,2009,9,100,12.42,0.15638,0.025,0.202,0,13.01,5.698,24.47,0.513,0.864
60,2009,9,200,12.41,0.1552,0.024,0.153,0,13.15,5.689,24.02,0.509,0.848
60,2009,9,300,12.38,0.15414,0.024,0.123,0,13.2,5.685,23.63,0.506,0.834
60,2009,9,400,12.37,0.15321,0.024,0.101,0,13.17,5.691,23.28,0.503,0.822
60,2009,9,500,12.36,0.15212,0.024,0.086,0,13.12,5.692,22.87,0.499,0.808
60,2009,9,600,12.33,0.15124,0.025,0.084,0,13.08,5.694,22.55,0.496,0.796
60,2009,9,700,12.31,0.15032,0.025,0.081,0,13.11,5.687,22.22,0.493,0.785
60,2009,9,800,12.31,0.14941,0.025,0.081,0,13.14,5.687,21.89,0.49,0.773
60,2009,9,900,12.4,0.14876,0.025,0.107,0,13.16,5.681,21.66,0.488,0.765
60,2009,9,1000,13.48,0.14818,0.025,0.185,0,13.22,5.678,21.45,0.486,0.757
60,2009,9,1100,13.8,0.14789,0.025,0.301,0,13.18,5.68,21.35,0.485,0.754
60,2009,9,1200,13.77,0.1479,0.025,0.435,0,13.17,5.686,21.35,0.485,0.754
60,2009,9,1300,13.75,0.14826,0.025,0.539,0,13.15,5.684,21.48,0.486,0.759
60,2009,9,1400,13.74,0.14862,0.025,0.581,0,13.13,5.683,21.6,0.488,0.763
60,2009,9,1500,13.75,0.14854,0.025,0.534,0,13.11,5.682,21.58,0.487,0.762
60,2009,9,1600,13.24,0.14833,0.024,0.461,0,13.11,5.683,21.5,0.487,0.759
60,2009,9,1700,12.8,0.14789,0.024,0.362,0,13.13,5.686,21.35,0.485,0.754
60,2009,9,1800,12.61,0.14725,0.024,0.266,0,13.17,5.691,21.12,0.483,0.746
60,2009,9,1900,12.54,0.14634,0.024,0.197,0,13.19,5.692,20.8,0.48,0.735
60,2009,9,2000,12.5,0.14554,0.025,0.153,0,13.18,5.692,20.53,0.478,0.725
60,2009,9,2100,12.48,0.14469,0.025,0.12,0,13.26,5.688,20.23,0.475,0.715
60,2009,9,2200,12.45,0.14399,0.025,0.095,0,13.23,5.694,20,0.472,0.706
60,2009,9,2300,12.43,0.14325,0.025,0.073,0,13.23,5.697,19.74,0.47,0.697
60,2009,9,2400,12.42,0.14244,0.025,0.061,0,13.21,5.7,19.47,0.467,0.688
24,2009,9,2400,12.31,0.14875,0.025,0.224,0,13.16,5.688,21.67,0.488,0.765
60,2009,10,100,12.41,0.14147,0.025,0.061,0,13.25,5.693,19.15,0.464,0.676
60,2009,10,200,12.39,0.14089,0.025,0.063,0,13.2,5.693,18.95,0.462,0.669
60,2009,10,300,12.37,0.14018,0.025,0.062,0,13.2,5.696,18.72,0.46,0.661
60,2009,10,400,12.34,0.13935,0.025,0.059,0,13.05,5.709,18.45,0.457,0.652
60,2009,10,500,12.32,0.13886,0.026,0.059,0,13.01,5.708,18.29,0.456,0.646
60,2009,10,600,12.3,0.13853,0.026,0.06,0,13.04,5.698,18.19,0.455,0.642
60,2009,10,700,12.28,0.13827,0.025,0.06,0,13.04,5.697,18.11,0.454,0.639
60,2009,10,800,12.26,0.13821,0.025,0.064,0,13.07,5.69,18.09,0.453,0.639
60,2009,10,900,12.41,0.13889,0.025,0.078,0,13.02,5.682,18.31,0.456,0.646
60,2009,10,1000,13.27,0.1407,0.025,0.111,0,13.05,5.663,18.9,0.462,0.667
60,2009,10,1100,13.87,0.13947,0.025,0.239,0,13.11,5.664,18.49,0.458,0.653
60,2009,10,1200,13.87,0.13906,0.025,0.321,0,13.2,5.658,18.36,0.456,0.648
60,2009,10,1300,13.54,0.1389,0.025,0.306,0,13.18,5.668,18.31,0.456,0.647
60,2009,10,1400,13.32,0.13865,0.025,0.249,0,13.2,5.683,18.23,0.455,0.644
60,2009,10,1500,12.93,0.13906,0.025,0.197,0,13.16,5.693,18.36,0.456,0.648
60,2009,10,1600,12.67,0.13976,0.025,0.136,0,13.2,5.7,18.59,0.459,0.656
60,2009,10,1700,12.55,0.13996,0.025,0.094,0,13.15,5.711,18.65,0.459,0.659
60,2009,10,1800,12.5,0.13987,0.025,0.067,0,13.18,5.703,18.62,0.459,0.658
60,2009,10,1900,12.46,0.14053,0.025,0.068,0,13.13,5.71,18.84,0.461,0.665
60,2009,10,2000,12.44,0.14124,0.025,0.066,0,13.11,5.718,19.07,0.463,0.674
