"FDAHS",26-Apr-08,61.35,50.16,26-Apr-08,26-Apr-08,83.52,77.22,26-Apr-08,26-Apr-08,23.89,26-Apr-08,105.00,0.04,26-Apr-08,0.85,9.15,89.22,35.84,26-Apr-08,26-Apr-08,30.19,30.01,26-Apr-08,26-Apr-08,55.50,1.31,26-Apr-08,26-Apr-08,0.00,0.00,0.00,85.27,83.13,26-Apr-08,26-Apr-08
"FDAHS",27-Apr-08,53.99,46.67,27-Apr-08,27-Apr-08,78.12,76.32,27-Apr-08,27-Apr-08,14.25,27-Apr-08,97.00,0.04,27-Apr-08,0.86,9.16,85.44,37.77,27-Apr-08,27-Apr-08,30.23,30.14,27-Apr-08,27-Apr-08,24.86,1.31,27-Apr-08,27-Apr-08,0.00,0.00,0.00,83.98,82.07,27-Apr-08,27-Apr-08
"FDAHS",28-Apr-08,57.30,45.21,28-Apr-08,28-Apr-08,78.12,71.82,28-Apr-08,28-Apr-08,20.83,28-Apr-08,33.00,0.36,28-Apr-08,1.66,9.96,100.00,85.32,28-Apr-08,28-Apr-08,30.15,29.65,28-Apr-08,28-Apr-08,0.00,0.00,28-Apr-08,28-Apr-08,0.00,0.00,0.00,83.19,79.31,28-Apr-08,28-Apr-08
"FDAHS",29-Apr-08,55.73,43.75,29-Apr-08,29-Apr-08,84.42,73.62,29-Apr-08,29-Apr-08,26.31,29-Apr-08,225.00,0.04,29-Apr-08,1.70,10.00,98.38,35.02,29-Apr-08,29-Apr-08,29.91,29.59,29-Apr-08,29-Apr-08,51.25,1.31,29-Apr-08,29-Apr-08,0.00,0.00,0.00,85.78,80.60,29-Apr-08,29-Apr-08
"FDAHS",30-Apr-08,47.86,47.86,30-Apr-08,30-Apr-08,78.12,78.12,30-Apr-08,30-Apr-08,4.60,30-Apr-08,47.00,0.00,30-Apr-08,0.00,10.00,32.59,32.55,30-Apr-08,30-Apr-08,30.14,30.14,30-Apr-08,30-Apr-08,0.00,0.00,30-Apr-08,30-Apr-08,0.00,0.00,0.00,86.73,86.73,30-Apr-08,30-Apr-08
"FDAHS",01-May-08,55.61,42.68,01-May-08,01-May-08,80.82,75.42,01-May-08,01-May-08,21.92,01-May-08,121.00,0.12,01-May-08,0.07,10.07,91.58,30.08,01-May-08,01-May-08,30.22,30.07,01-May-08,01-May-08,56.97,1.31,01-May-08,01-May-08,0.00,0.00,0.00,88.65,84.26,01-May-08,01-May-08
"FDAHS",02-May-08,50.95,46.56,02-May-08,02-May-08,79.92,76.32,02-May-08,02-May-08,25.87,02-May-08,39.00,0.12,02-May-08,0.12,10.12,100.00,91.58,02-May-08,02-May-08,30.10,29.98,02-May-08,02-May-08,6.10,1.31,02-May-08,02-May-08,0.00,0.00,0.00,88.09,85.89,02-May-08,02-May-08
"FDAHS",03-May-08,51.51,44.26,03-May-08,03-May-08,78.12,75.42,03-May-08,03-May-08,26.53,03-May-08,26.00,0.00,03-May-08,0.12,10.12,100.00,73.73,03-May-08,03-May-08,30.09,29.94,03-May-08,03-May-08,54.90,1.31,03-May-08,03-May-08,0.00,0.00,0.00,86.68,84.54,03-May-08,03-May-08
"FDAHS",04-May-08,58.43,58.43,04-May-08,04-May-08,77.22,77.22,04-May-08,04-May-08,5.04,04-May-08,55.00,0.00,04-May-08,0.13,10.13,67.17,67.17,04-May-08,04-May-08,30.04,30.04,04-May-08,04-May-08,0.00,0.00,04-May-08,04-May-08,0.00,0.00,0.00,85.78,85.78,04-May-08,04-May-08
"FDAHS",05-May-08,55.78,55.78,05-May-08,05-May-08,78.12,78.12,05-May-08,05-May-08,0.00,05-May-08,90.00,0.00,05-May-08,0.13,10.13,64.50,64.46,05-May-08,05-May-08,29.98,29.98,05-May-08,05-May-08,0.00,0.00,05-May-08,05-May-08,0.00,0.00,0.00,86.62,86.62,05-May-08,05-May-08
"FDAHS",06-May-08,75.48,51.62,06-May-08,06-May-08,86.22,74.52,06-May-08,06-May-08,17.76,06-May-08,4.00,0.00,06-May-08,0.13,10.13,79.34,21.20,06-May-08,06-May-08,29.98,29.87,06-May-08,06-May-08,51.25,1.31,06-May-08,06-May-08,0.00,0.00,0.00,90.00,83.53,06-May-08,06-May-08
"FDAHS",07-May-08,72.16,57.81,07-May-08,07-May-08,88.92,77.22,07-May-08,07-May-08,26.09,07-May-08,157.00,0.00,07-May-08,0.13,10.13,67.71,29.50,07-May-08,07-May-08,29.97,29.71,07-May-08,07-May-08,48.74,1.31,07-May-08,07-May-08,0.00,0.00,0.00,91.46,86.18,07-May-08,07-May-08
"FDAHS",08-May-08,73.34,63.10,08-May-08,08-May-08,82.62,76.32,08-May-08,08-May-08,24.77,08-May-08,229.00,0.00,08-May-08,0.13,10.13,79.30,29.54,08-May-08,08-May-08,29.76,29.60,08-May-08,08-May-08,39.46,1.31,08-May-08,08-May-08,0.00,0.00,0.00,89.27,84.94,08-May-08,08-May-08
"FDAHS",09-May-08,47.86,47.86,09-May-08,09-May-08,70.02,70.02,09-May-08,09-May-08,6.80,09-May-08,320.00,0.00,09-May-08,0.88,10.88,94.56,94.56,09-May-08,09-May-08,29.63,29.63,09-May-08,09-May-08,0.00,0.00,09-May-08,09-May-08,0.00,0.00,0.00,78.98,78.98,09-May-08,09-May-08
"FDAHS",10-May-08,58.15,58.15,10-May-08,10-May-08,73.62,73.62,10-May-08,10-May-08,5.48,10-May-08,273.00,0.00,10-May-08,0.88,10.88,53.73,53.73,10-May-08,10-May-08,29.79,29.79,10-May-08,10-May-08,0.00,0.00,10-May-08,10-May-08,0.00,0.00,0.00,82.01,82.01,10-May-08,10-May-08
"FDAHS",11-May-08,59.50,46.67,11-May-08,11-May-08,78.12,70.02,11-May-08,11-May-08,28.28,11-May-08,46.00,0.00,11-May-08,0.88,10.88,88.26,44.21,11-May-08,11-May-08,29.89,29.64,11-May-08,11-May-08,51.86,1.31,11-May-08,11-May-08,0.00,0.00,0.00,82.24,79.36,11-May-08,11-May-08
"FDAHS",12-May-08,53.65,44.47,12-May-08,12-May-08,77.22,66.42,12-May-08,12-May-08,43.41,12-May-08,25.00,0.16,12-May-08,1.02,11.02,85.28,41.32,12-May-08,12-May-08,29.84,29.58,12-May-08,12-May-08,9.93,1.31,12-May-08,12-May-08,0.00,0.00,0.00,84.71,75.15,12-May-08,12-May-08
"FDAHS",13-May-08,68.50,50.05,13-May-08,13-May-08,87.12,68.22,13-May-08,13-May-08,21.05,13-May-08,334.00,0.00,13-May-08,1.02,11.02,55.20,23.47,13-May-08,13-May-08,30.06,29.84,13-May-08,13-May-08,50.33,1.31,13-May-08,13-May-08,0.00,0.00,0.00,87.13,77.57,13-May-08,13-May-08
"FDAHS",14-May-08,73.45,51.68,14-May-08,14-May-08,85.16,70.49,14-May-08,14-May-08,21.00,14-May-08,130.00,0.00,14-May-08,1.02,11.02,73.60,25.83,14-May-08,14-May-08,30.07,29.95,14-May-08,14-May-08,48.63,1.18,14-May-08,14-May-08,0.00,0.00,0.00,87.19,80.11,14-May-08,14-May-08
"FDAHS",15-May-08,72.66,52.47,15-May-08,15-May-08,82.13,74.04,15-May-08,15-May-08,13.00,15-May-08,287.00,0.00,15-May-08,1.02,11.02,82.28,48.78,15-May-08,15-May-08,29.96,29.84,15-May-08,15-May-08,52.94,1.18,15-May-08,15-May-08,0.00,0.00,0.00,83.65,80.11,15-May-08,15-May-08
"FDAHS",16-May-08,64.11,47.17,16-May-08,16-May-08,78.59,72.52,16-May-08,16-May-08,26.00,16-May-08,43.00,0.28,16-May-08,1.66,11.66,99.65,66.16,16-May-08,16-May-08,29.85,29.51,16-May-08,16-May-08,0.00,0.00,16-May-08,16-May-08,0.00,0.00,0.00,87.69,79.09,16-May-08,16-May-08
"FDAHS",17-May-08,71.03,46.56,17-May-08,17-May-08,82.13,70.49,17-May-08,17-May-08,33.00,17-May-08,208.00,0.04,17-May-08,1.69,11.69,98.41,30.79,17-May-08,17-May-08,29.55,29.43,17-May-08,17-May-08,49.80,1.18,17-May-08,17-May-08,0.00,0.00,0.00,86.18,80.11,17-May-08,17-May-08
"FDAHS",18-May-08,65.29,53.14,18-May-08,18-May-08,78.08,73.53,18-May-08,18-May-08,18.00,18-May-08,239.00,0.16,18-May-08,1.78,11.78,87.87,37.00,18-May-08,18-May-08,29.51,29.29,18-May-08,18-May-08,42.75,1.18,18-May-08,18-May-08,0.00,0.00,0.00,85.67,82.64,18-May-08,18-May-08
"FDAHS",19-May-08,56.57,47.40,19-May-08,19-May-08,76.06,67.96,19-May-08,19-May-08,37.00,19-May-08,225.00,0.00,19-May-08,1.78,11.78,77.32,35.76,19-May-08,19-May-08,29.65,29.40,19-May-08,19-May-08,51.37,1.18,19-May-08,19-May-08,0.00,0.00,0.00,83.14,77.58,19-May-08,19-May-08
"FDAHS",20-May-08,55.95,47.35,20-May-08,20-May-08,80.61,72.52,20-May-08,20-May-08,16.00,20-May-08,138.00,0.16,20-May-08,2.04,12.04,94.69,44.44,20-May-08,20-May-08,29.65,29.38,20-May-08,20-May-08,10.20,1.18,20-May-08,20-May-08,0.00,0.00,0.00,81.62,76.06,20-May-08,20-May-08
"FDAHS",21-May-08,66.58,47.80,21-May-08,21-May-08,81.72,70.92,21-May-08,21-May-08,24.99,21-May-08,210.00,0.00,21-May-08,2.04,12.04,92.82,31.55,21-May-08,21-May-08,29.52,29.42,21-May-08,21-May-08,56.97,1.31,21-May-08,21-May-08,0.00,0.00,0.00,80.43,74.36,21-May-08,21-May-08
"FDAHS",22-May-08,52.30,52.30,22-May-08,22-May-08,72.72,72.72,22-May-08,22-May-08,14.47,22-May-08,233.00,0.00,22-May-08,2.08,12.08,64.19,64.19,22-May-08,22-May-08,29.73,29.73,22-May-08,22-May-08,0.00,0.00,22-May-08,22-May-08,0.00,0.00,0.00,77.00,77.00,22-May-08,22-May-08
"FDAHS",23-May-08,66.98,48.58,23-May-08,23-May-08,79.02,70.92,23-May-08,23-May-08,24.55,23-May-08,271.00,0.00,23-May-08,2.08,12.08,74.93,35.91,23-May-08,23-May-08,29.89,29.73,23-May-08,23-May-08,52.79,1.31,23-May-08,23-May-08,0.00,0.00,0.00,81.40,75.49,23-May-08,23-May-08
"FDAHS",24-May-08,69.23,52.58,24-May-08,24-May-08,80.82,71.82,24-May-08,24-May-08,19.29,24-May-08,257.00,0.00,24-May-08,2.08,12.08,70.06,29.73,24-May-08,24-May-08,29.99,29.86,24-May-08,24-May-08,64.46,1.31,24-May-08,24-May-08,0.00,0.00,0.00,81.56,75.88,24-May-08,24-May-08
"FDAHS",25-May-08,77.10,55.22,25-May-08,25-May-08,79.92,74.52,25-May-08,25-May-08,16.44,25-May-08,137.00,0.00,25-May-08,2.08,12.08,56.69,21.39,25-May-08,25-May-08,30.06,29.97,25-May-08,25-May-08,49.69,1.31,25-May-08,25-May-08,0.00,0.00,0.00,82.24,77.28,25-May-08,25-May-08
"FDAHS",26-May-08,74.74,58.71,26-May-08,26-May-08,80.82,76.32,26-May-08,26-May-08,21.48,26-May-08,134.00,0.00,26-May-08,2.08,12.08,63.73,40.47,26-May-08,26-May-08,30.02,29.78,26-May-08,26-May-08,47.47,1.31,26-May-08,26-May-08,0.00,0.00,0.00,83.36,78.58,26-May-08,26-May-08
"FDAHS",27-May-08,60.22,60.22,27-May-08,27-May-08,79.92,79.92,27-May-08,27-May-08,14.47,27-May-08,272.00,0.00,27-May-08,2.38,12.38,61.18,61.18,27-May-08,27-May-08,29.96,29.96,27-May-08,27-May-08,0.00,0.00,27-May-08,27-May-08,0.00,0.00,0.00,82.69,82.69,27-May-08,27-May-08
"FDAHS",28-May-08,67.76,50.72,28-May-08,28-May-08,80.82,76.32,28-May-08,28-May-08,28.06,28-May-08,340.00,0.00,28-May-08,2.38,12.38,63.85,24.05,28-May-08,28-May-08,30.20,29.96,28-May-08,28-May-08,51.86,1.31,28-May-08,28-May-08,0.00,0.00,0.00,83.53,78.75,28-May-08,28-May-08
"FDAHS",29-May-08,76.49,51.68,29-May-08,29-May-08,81.72,73.62,29-May-08,29-May-08,27.40,29-May-08,228.00,0.00,29-May-08,2.38,12.38,48.77,20.19,29-May-08,29-May-08,30.16,29.97,29-May-08,29-May-08,51.86,1.31,29-May-08,29-May-08,0.00,0.00,0.00,84.26,76.78,29-May-08,29-May-08
"FDAHS",30-May-08,81.78,60.73,30-May-08,30-May-08,82.62,77.22,30-May-08,30-May-08,21.48,30-May-08,130.00,0.00,30-May-08,2.38,12.38,58.13,18.73,30-May-08,30-May-08,30.10,29.94,30-May-08,30-May-08,51.86,1.31,30-May-08,30-May-08,0.00,0.00,0.00,85.00,80.10,30-May-08,30-May-08
"FDAHS",31-May-08,76.32,62.87,31-May-08,31-May-08,82.62,77.22,31-May-08,31-May-08,16.66,31-May-08,262.00,0.24,31-May-08,2.47,12.47,88.95,46.08,31-May-08,31-May-08,29.95,29.59,31-May-08,31-May-08,33.08,1.31,31-May-08,31-May-08,0.00,0.00,0.00,85.05,78.47,31-May-08,31-May-08
"FDAHS",01-Jun-08,81.10,65.23,01-Jun-08,01-Jun-08,84.42,79.92,01-Jun-08,01-Jun-08,29.81,01-Jun-08,217.00,0.00,01-Jun-08,0.00,12.47,87.10,29.54,01-Jun-08,01-Jun-08,29.79,29.65,01-Jun-08,01-Jun-08,55.50,1.31,01-Jun-08,01-Jun-08,0.00,0.00,0.00,87.07,82.24,01-Jun-08,01-Jun-08
"FDAHS",02-Jun-08,79.63,58.43,02-Jun-08,02-Jun-08,85.32,77.22,02-Jun-08,02-Jun-08,22.58,02-Jun-08,251.00,0.00,02-Jun-08,0.00,12.47,69.06,27.88,02-Jun-08,02-Jun-08,29.90,29.79,02-Jun-08,02-Jun-08,49.69,1.31,02-Jun-08,02-Jun-08,0.00,0.00,0.00,86.90,79.31,02-Jun-08,02-Jun-08
"FDAHS",03-Jun-08,82.85,64.73,03-Jun-08,03-Jun-08,85.32,79.02,03-Jun-08,03-Jun-08,21.48,03-Jun-08,126.00,0.00,03-Jun-08,0.00,12.47,61.06,26.88,03-Jun-08,03-Jun-08,29.94,29.82,03-Jun-08,03-Jun-08,52.48,1.31,03-Jun-08,03-Jun-08,0.00,0.00,0.00,88.03,81.95,03-Jun-08,03-Jun-08
"FDAHS",04-Jun-08,63.10,63.10,04-Jun-08,04-Jun-08,80.82,80.82,04-Jun-08,04-Jun-08,5.26,04-Jun-08,36.00,0.00,04-Jun-08,0.47,12.94,86.87,86.87,04-Jun-08,04-Jun-08,29.82,29.82,04-Jun-08,04-Jun-08,0.00,0.00,04-Jun-08,04-Jun-08,0.00,0.00,0.00,84.03,84.03,04-Jun-08,04-Jun-08
"FDAHS",05-Jun-08,64.62,64.62,05-Jun-08,05-Jun-08,81.72,81.72,05-Jun-08,05-Jun-08,11.40,05-Jun-08,94.00,0.00,05-Jun-08,0.47,12.94,75.94,75.94,05-Jun-08,05-Jun-08,30.14,30.14,05-Jun-08,05-Jun-08,0.00,0.00,05-Jun-08,05-Jun-08,0.00,0.00,0.00,85.78,85.78,05-Jun-08,05-Jun-08
"FDAHS",06-Jun-08,73.39,57.25,06-Jun-08,06-Jun-08,84.42,79.02,06-Jun-08,06-Jun-08,16.00,06-Jun-08,120.00,0.00,06-Jun-08,0.47,12.94,94.25,64.77,06-Jun-08,06-Jun-08,30.20,30.06,06-Jun-08,06-Jun-08,41.51,1.31,06-Jun-08,06-Jun-08,0.00,0.00,0.00,86.73,81.78,06-Jun-08,06-Jun-08
"FDAHS",07-Jun-08,94.83,61.52,07-Jun-08,07-Jun-08,90.72,79.92,07-Jun-08,07-Jun-08,22.14,07-Jun-08,228.00,0.00,07-Jun-08,0.47,12.94,93.40,39.47,07-Jun-08,07-Jun-08,30.08,29.89,07-Jun-08,07-Jun-08,45.20,1.31,07-Jun-08,07-Jun-08,0.00,0.00,0.00,91.86,82.96,07-Jun-08,07-Jun-08
"FDAHS",08-Jun-08,92.74,75.25,08-Jun-08,08-Jun-08,91.61,84.42,08-Jun-08,08-Jun-08,23.68,08-Jun-08,222.00,0.60,08-Jun-08,0.61,13.08,77.94,44.37,08-Jun-08,08-Jun-08,29.91,29.78,08-Jun-08,08-Jun-08,50.33,1.31,08-Jun-08,08-Jun-08,0.00,0.00,0.00,92.75,87.36,08-Jun-08,08-Jun-08
"FDAHS",09-Jun-08,96.62,76.71,09-Jun-08,09-Jun-08,87.12,74.52,09-Jun-08,09-Jun-08,22.36,09-Jun-08,203.00,0.04,09-Jun-08,0.62,13.09,71.69,32.28,09-Jun-08,09-Jun-08,29.85,29.75,09-Jun-08,09-Jun-08,45.20,1.31,09-Jun-08,09-Jun-08,0.00,0.00,0.00,89.55,77.74,09-Jun-08,09-Jun-08
"FDAHS",10-Jun-08,97.86,69.12,10-Jun-08,10-Jun-08,83.52,70.92,10-Jun-08,10-Jun-08,64.45,10-Jun-08,222.00,0.48,10-Jun-08,0.75,13.22,82.16,32.01,10-Jun-08,10-Jun-08,29.88,29.73,10-Jun-08,10-Jun-08,44.86,1.31,10-Jun-08,10-Jun-08,0.00,0.00,0.00,87.07,74.20,10-Jun-08,10-Jun-08
"FDAHS",11-Jun-08,84.87,68.89,11-Jun-08,11-Jun-08,85.32,73.62,11-Jun-08,11-Jun-08,18.85,11-Jun-08,282.00,0.00,11-Jun-08,0.75,13.22,77.83,32.90,11-Jun-08,11-Jun-08,30.05,29.83,11-Jun-08,11-Jun-08,54.31,1.31,11-Jun-08,11-Jun-08,0.00,0.00,0.00,88.98,78.01,11-Jun-08,11-Jun-08
"FDAHS",12-Jun-08,83.29,70.35,12-Jun-08,12-Jun-08,88.92,72.72,12-Jun-08,12-Jun-08,15.13,12-Jun-08,17.00,0.00,12-Jun-08,0.75,13.22,60.63,31.59,12-Jun-08,12-Jun-08,30.21,30.05,12-Jun-08,12-Jun-08,49.69,1.31,12-Jun-08,12-Jun-08,0.00,0.00,0.00,91.29,77.63,12-Jun-08,12-Jun-08
"FDAHS",13-Jun-08,80.31,67.93,13-Jun-08,13-Jun-08,88.92,75.42,13-Jun-08,13-Jun-08,17.98,13-Jun-08,123.00,0.00,13-Jun-08,0.75,13.22,74.58,27.10,13-Jun-08,13-Jun-08,30.26,30.06,13-Jun-08,13-Jun-08,48.10,1.31,13-Jun-08,13-Jun-08,0.00,0.00,0.00,91.18,78.18,13-Jun-08,13-Jun-08
"FDAHS",14-Jun-08,89.03,68.55,14-Jun-08,14-Jun-08,90.72,86.22,14-Jun-08,14-Jun-08,20.17,14-Jun-08,315.00,0.76,14-Jun-08,1.09,13.56,92.98,43.25,14-Jun-08,14-Jun-08,30.06,29.80,14-Jun-08,14-Jun-08,48.74,1.31,14-Jun-08,14-Jun-08,0.00,0.00,0.00,91.63,88.37,14-Jun-08,14-Jun-08
"FDAHS",15-Jun-08,63.55,63.55,15-Jun-08,15-Jun-08,90.72,90.72,15-Jun-08,15-Jun-08,7.89,15-Jun-08,120.00,0.00,15-Jun-08,1.13,13.60,90.07,90.07,15-Jun-08,15-Jun-08,29.82,29.82,15-Jun-08,15-Jun-08,0.00,0.00,15-Jun-08,15-Jun-08,0.00,0.00,0.00,92.20,92.20,15-Jun-08,15-Jun-08
"FDAHS",16-Jun-08,65.52,65.52,16-Jun-08,16-Jun-08,72.72,72.72,16-Jun-08,16-Jun-08,2.63,16-Jun-08,124.00,0.00,16-Jun-08,1.22,13.69,73.38,73.38,16-Jun-08,16-Jun-08,29.74,29.74,16-Jun-08,16-Jun-08,0.00,0.00,16-Jun-08,16-Jun-08,0.00,0.00,0.00,77.46,77.46,16-Jun-08,16-Jun-08
"FDAHS",17-Jun-08,62.93,62.93,17-Jun-08,17-Jun-08,68.22,68.22,17-Jun-08,17-Jun-08,10.08,17-Jun-08,255.00,0.00,17-Jun-08,1.22,13.69,58.94,58.94,17-Jun-08,17-Jun-08,29.72,29.72,17-Jun-08,17-Jun-08,0.00,0.00,17-Jun-08,17-Jun-08,0.00,0.00,0.00,73.34,73.34,17-Jun-08,17-Jun-08
"FDAHS",18-Jun-08,74.57,57.98,18-Jun-08,18-Jun-08,70.02,67.32,18-Jun-08,18-Jun-08,35.95,18-Jun-08,233.00,0.12,18-Jun-08,1.28,13.75,83.90,38.23,18-Jun-08,18-Jun-08,29.76,29.67,18-Jun-08,18-Jun-08,58.97,1.31,18-Jun-08,18-Jun-08,0.00,0.00,0.00,73.57,72.39,18-Jun-08,18-Jun-08
"FDAHS",19-Jun-08,75.36,56.74,19-Jun-08,19-Jun-08,70.02,67.32,19-Jun-08,19-Jun-08,15.78,19-Jun-08,94.00,0.00,19-Jun-08,1.28,13.75,90.07,31.47,19-Jun-08,19-Jun-08,29.89,29.75,19-Jun-08,19-Jun-08,57.56,1.31,19-Jun-08,19-Jun-08,0.00,0.00,0.00,73.18,71.78,19-Jun-08,19-Jun-08
"FDAHS",20-Jun-08,78.91,59.95,20-Jun-08,20-Jun-08,81.72,67.32,20-Jun-08,20-Jun-08,28.50,20-Jun-08,266.00,1.20,20-Jun-08,1.50,13.97,79.41,35.60,20-Jun-08,20-Jun-08,30.01,29.89,20-Jun-08,20-Jun-08,54.90,1.31,20-Jun-08,20-Jun-08,0.00,0.00,0.00,84.54,72.16,20-Jun-08,20-Jun-08
"FDAHS",21-Jun-08,84.36,59.95,21-Jun-08,21-Jun-08,84.42,79.02,21-Jun-08,21-Jun-08,19.29,21-Jun-08,131.00,0.16,21-Jun-08,1.54,14.01,83.08,28.23,21-Jun-08,21-Jun-08,30.02,29.93,21-Jun-08,21-Jun-08,51.86,1.31,21-Jun-08,21-Jun-08,0.00,0.00,0.00,88.14,83.53,21-Jun-08,21-Jun-08
"FDAHS",22-Jun-08,77.21,67.65,22-Jun-08,22-Jun-08,86.22,82.62,22-Jun-08,22-Jun-08,26.31,22-Jun-08,294.00,1.24,22-Jun-08,1.78,14.25,90.85,50.79,22-Jun-08,22-Jun-08,29.95,29.86,22-Jun-08,22-Jun-08,61.51,1.31,22-Jun-08,22-Jun-08,0.00,0.00,0.00,89.89,86.96,22-Jun-08,22-Jun-08
"FDAHS",23-Jun-08,81.83,68.95,23-Jun-08,23-Jun-08,86.22,74.52,23-Jun-08,23-Jun-08,15.13,23-Jun-08,144.00,0.16,23-Jun-08,1.81,14.28,90.42,53.76,23-Jun-08,23-Jun-08,29.91,29.82,23-Jun-08,23-Jun-08,45.84,1.31,23-Jun-08,23-Jun-08,0.00,0.00,0.00,89.38,78.86,23-Jun-08,23-Jun-08
"FDAHS",24-Jun-08,77.67,68.33,24-Jun-08,24-Jun-08,85.32,70.02,24-Jun-08,24-Jun-08,28.72,24-Jun-08,275.00,0.00,24-Jun-08,1.81,14.28,75.43,39.09,24-Jun-08,24-Jun-08,30.07,29.87,24-Jun-08,24-Jun-08,52.48,1.31,24-Jun-08,24-Jun-08,0.00,0.00,0.00,88.98,74.98,24-Jun-08,24-Jun-08
"FDAHS",25-Jun-08,82.28,65.12,25-Jun-08,25-Jun-08,84.42,67.32,25-Jun-08,25-Jun-08,20.83,25-Jun-08,228.00,0.00,25-Jun-08,1.81,14.28,67.90,31.28,25-Jun-08,25-Jun-08,30.16,29.97,25-Jun-08,25-Jun-08,60.39,1.31,25-Jun-08,25-Jun-08,0.00,0.00,0.00,86.68,71.94,25-Jun-08,25-Jun-08
"FDAHS",26-Jun-08,80.54,72.49,26-Jun-08,26-Jun-08,83.52,70.92,26-Jun-08,26-Jun-08,21.48,26-Jun-08,224.00,0.04,26-Jun-08,1.82,14.29,77.09,47.31,26-Jun-08,26-Jun-08,29.97,29.74,26-Jun-08,26-Jun-08,42.20,1.31,26-Jun-08,26-Jun-08,0.00,0.00,0.00,86.79,75.93,26-Jun-08,26-Jun-08
"FDAHS",27-Jun-08,83.80,74.85,27-Jun-08,27-Jun-08,71.82,68.22,27-Jun-08,27-Jun-08,17.98,27-Jun-08,115.00,0.00,27-Jun-08,1.82,14.29,68.71,45.72,27-Jun-08,27-Jun-08,29.81,29.75,27-Jun-08,27-Jun-08,36.31,1.31,27-Jun-08,27-Jun-08,0.00,0.00,0.00,75.93,72.96,27-Jun-08,27-Jun-08
"FDAHS",28-Jun-08,89.31,72.49,28-Jun-08,28-Jun-08,70.02,66.42,28-Jun-08,28-Jun-08,22.14,28-Jun-08,139.00,0.88,28-Jun-08,1.97,14.44,86.33,42.94,28-Jun-08,28-Jun-08,29.81,29.72,28-Jun-08,28-Jun-08,56.39,1.31,28-Jun-08,28-Jun-08,0.00,0.00,0.00,74.47,71.61,28-Jun-08,28-Jun-08
"FDAHS",29-Jun-08,79.63,79.63,29-Jun-08,29-Jun-08,68.22,68.22,29-Jun-08,29-Jun-08,5.04,29-Jun-08,305.00,0.00,29-Jun-08,2.22,14.69,66.28,66.28,29-Jun-08,29-Jun-08,29.67,29.67,29-Jun-08,29-Jun-08,0.00,0.00,29-Jun-08,29-Jun-08,0.00,0.00,0.00,72.56,72.56,29-Jun-08,29-Jun-08
"FDAHS",30-Jun-08,75.65,75.65,30-Jun-08,30-Jun-08,67.32,67.32,30-Jun-08,30-Jun-08,5.48,30-Jun-08,232.00,0.00,30-Jun-08,0.00,14.70,63.46,63.46,30-Jun-08,30-Jun-08,29.74,29.74,30-Jun-08,30-Jun-08,0.00,0.00,30-Jun-08,30-Jun-08,0.00,0.00,0.00,72.50,72.50,30-Jun-08,30-Jun-08
"FDAHS",01-Jul-08,86.05,71.76,01-Jul-08,01-Jul-08,70.02,66.42,01-Jul-08,01-Jul-08,18.63,01-Jul-08,128.00,0.00,01-Jul-08,0.00,14.70,72.22,33.98,01-Jul-08,01-Jul-08,29.87,29.72,01-Jul-08,01-Jul-08,49.37,1.31,01-Jul-08,01-Jul-08,0.00,0.00,0.00,74.36,71.49,01-Jul-08,01-Jul-08
"FDAHS",02-Jul-08,77.21,77.21,02-Jul-08,02-Jul-08,72.72,72.72,02-Jul-08,02-Jul-08,5.92,02-Jul-08,283.00,0.00,02-Jul-08,0.00,14.70,36.34,36.34,02-Jul-08,02-Jul-08,29.93,29.93,02-Jul-08,02-Jul-08,0.00,0.00,02-Jul-08,02-Jul-08,0.00,0.00,0.00,76.89,76.89,02-Jul-08,02-Jul-08
"FDAHS",03-Jul-08,89.99,70.69,03-Jul-08,03-Jul-08,75.42,71.82,03-Jul-08,03-Jul-08,23.89,03-Jul-08,144.00,0.00,03-Jul-08,0.00,14.70,70.53,29.70,03-Jul-08,03-Jul-08,29.94,29.81,03-Jul-08,03-Jul-08,46.49,1.31,03-Jul-08,03-Jul-08,0.00,0.00,0.00,79.09,76.39,03-Jul-08,03-Jul-08
"FDAHS",04-Jul-08,77.89,70.52,04-Jul-08,04-Jul-08,75.42,71.82,04-Jul-08,04-Jul-08,14.69,04-Jul-08,277.00,0.52,04-Jul-08,0.30,15.00,88.60,60.52,04-Jul-08,04-Jul-08,29.97,29.92,04-Jul-08,04-Jul-08,35.24,1.31,04-Jul-08,04-Jul-08,0.00,0.00,0.00,78.24,76.56,04-Jul-08,04-Jul-08
"FDAHS",05-Jul-08,70.07,70.07,05-Jul-08,05-Jul-08,73.62,73.62,05-Jul-08,05-Jul-08,5.04,05-Jul-08,117.00,0.00,05-Jul-08,0.40,15.10,87.91,87.91,05-Jul-08,05-Jul-08,29.99,29.99,05-Jul-08,05-Jul-08,0.00,0.00,05-Jul-08,05-Jul-08,0.00,0.00,0.00,78.07,78.07,05-Jul-08,05-Jul-08
"FDAHS",06-Jul-08,71.70,71.70,06-Jul-08,06-Jul-08,74.52,74.52,06-Jul-08,06-Jul-08,8.11,06-Jul-08,127.00,0.00,06-Jul-08,0.40,15.10,88.60,88.60,06-Jul-08,06-Jul-08,30.01,30.01,06-Jul-08,06-Jul-08,0.00,0.00,06-Jul-08,06-Jul-08,0.00,0.00,0.00,77.80,77.80,06-Jul-08,06-Jul-08
